match_no,stage,group_name,date_et,home_team,away_team,home_team_zh,away_team_zh,raw_home_expected_goals,raw_away_expected_goals,home_expected_goals,away_expected_goals,home_lineup_goal_factor,away_lineup_goal_factor,home_lineup_log_adjustment,away_lineup_log_adjustment,home_suspension_goal_factor,away_suspension_goal_factor,home_suspension_log_adjustment,away_suspension_log_adjustment,home_suspended_count,away_suspended_count,home_suspended_players_zh,away_suspended_players_zh,home_preview_goal_factor,away_preview_goal_factor,home_must_win_pressure,away_must_win_pressure,home_preview_log_adjustment,away_preview_log_adjustment,home_preview_source_count,away_preview_source_count,home_preview_source_names,away_preview_source_names,home_lineup_status,away_lineup_status,home_formation,away_formation,group_match_round,group_opener_mismatch_adjustment_applied,group_opener_favorite_team,group_opener_favorite_elo_edge,home_group_opener_log_adjustment,away_group_opener_log_adjustment,has_market_outcome_constraint,market_home_win_probability,market_draw_probability,market_away_win_probability,has_market_total_goals_constraint,dixon_coles_rho,score_home_win_probability,score_draw_probability,score_away_win_probability,over_2_5_probability,under_2_5_probability,both_teams_score_probability,clean_sheet_home_probability,clean_sheet_away_probability,scoreline_rank,scoreline,scoreline_probability
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,1,1-1,0.19702848869272196
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,2,0-0,0.10644366533768349
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,3,2-2,0.0800545985450229
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,4,1-0,0.07519692382812851
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,5,2-1,0.07414061503476674
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,6,2-0,0.06704887158558748
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,7,1-2,0.057453680378148186
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,8,0-1,0.05657323835765041
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,9,3-1,0.03804884686897254
2,Group Stage,Group A,2026-06-11,South Korea,Czech Republic,韩国,捷克,1.6349069196091908,1.1397791033470472,1.7552053749346952,1.175665622735258,1.0735812258683575,1.0314855038865227,0.07100000000000002,0.031,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-2-3-1,3-4-3,1,False,,71.47306719429548,0.0,0.0,True,0.3557567917205692,0.3221216041397154,0.3221216041397154,True,-0.0475,0.37677370228391666,0.40365149669185446,0.2195748010242288,0.46290642600497384,0.5370935739950262,0.585328863206704,0.30625445033518567,0.21486035179579385,10,3-0,0.03689598002852393
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,1,1-1,0.16148575191327305
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,2,2-0,0.10489210006161992
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,3,0-0,0.09719017536677432
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,4,1-0,0.09239512208325915
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,5,2-1,0.07733974189581234
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,6,3-0,0.07544986543573942
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,7,2-2,0.057130904288212624
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,8,3-1,0.051828953163362106
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,9,4-0,0.037921844377747885
7,Group Stage,Group B,2026-06-12,Canada,Bosnia and Herzegovina,加拿大,波黑,2.0898441769132474,0.8246607125207536,2.3562927297611784,0.8051044690327871,1.0778841508846315,0.9762857097579093,0.07499999999999998,-0.024,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,3-4-2-1,4-3-3,1,True,Canada,163.70800002286023,0.045,0.0,True,0.5467455293065311,0.26678546911945195,0.1864690015740169,True,-0.0475,0.559852620115742,0.3285359163950561,0.11161146348920199,0.4918453978963333,0.5081546021036667,0.5097559280679482,0.4334926527967618,0.15394159450206424,10,0-1,0.03675246996428577
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,1,1-1,0.18405281802938042
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,2,0-0,0.11129714750349175
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,3,2-2,0.08189047147669164
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,4,2-1,0.07055539711495491
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,5,1-0,0.06968345750830147
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,6,0-1,0.06659393757277686
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,7,1-2,0.06638221160867064
19,Group Stage,Group D,2026-06-12,United States,Paraguay,美国,巴拉圭,1.283702465639015,1.5747642328166664,1.3267713755865975,1.6324885487941914,1.0335505392413056,1.0366558464909237,0.033000000000000015,0.036000000000000004,1.0,1.0,0.0,0.0,0,0,,,1.0,1.0,False,False,0.0,0.0,0,0,,,predicted,predicted,4-3-3,4-2-3-1,1,False,,2.9586976408538703,0.0,0.0,True,0.4946034161677247,0.27241234305853146,0.232984240773744,True,-0.0475,0.2876833089769597,0.398464368932168,0.31385232209087244,0.4715457656965503,0.5284542343034497,0.5878506331812619,0.2524077544080132,0.2710387599142168,8,0-2,0.05195069687324449
